YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,APT_ICAO,APT_NAME,STATE_NAME,FLT_DEP_1,FLT_ARR_1,FLT_TOT_1,FLT_DEP_IFR_2,FLT_ARR_IFR_2,FLT_TOT_IFR_2
2020,01,JAN,02-01-20,LFJL,Metz-Nancy-Lorraine,France,2,4,6,,,
2020,01,JAN,02-01-20,LFJR,Angers-Marcé,France,0,1,1,,,
2020,01,JAN,02-01-20,LFKB,Bastia-Poretta,France,16,17,33,,,
2020,01,JAN,02-01-20,LFKC,Calvi-Sainte-Catherine,France,3,4,7,,,
2020,01,JAN,02-01-20,LFKF,Figari-Sud Corse,France,5,5,10,,,
2020,01,JAN,02-01-20,LFKJ,Ajaccio-Napoléon-Bonaparte,France,12,13,25,,,
2020,01,JAN,02-01-20,LFLB,Chambéry-Aix-les-Bains,France,41,42,83,,,
2020,01,JAN,02-01-20,LFLC,Clermont-Ferrand-Auvergne,France,8,9,17,,,
2020,01,JAN,02-01-20,LFLI,Annemasse,France,1,0,1,,,
2020,01,JAN,02-01-20,LFLL,Lyon-Saint-Exupéry,France,137,140,277,137,140,277
2020,01,JAN,02-01-20,LFLP,Annecy-Meythet,France,7,7,14,,,
2020,01,JAN,02-01-20,LFLS,Grenoble-Isère,France,19,18,37,,,
2020,01,JAN,02-01-20,LFLX,Châteauroux-Déols,France,1,1,2,,,
2020,01,JAN,02-01-20,LFLY,Lyon-Bron,France,9,7,16,,,
2020,01,JAN,02-01-20,LFMD,Cannes-Mandelieu,France,9,7,16,,,
2020,01,JAN,02-01-20,LFMH,Saint-Etienne-Bouthéon,France,1,1,2,,,
2020,01,JAN,02-01-20,LFMI,Istres-Le Tubé,France,1,1,2,,,
2020,01,JAN,02-01-20,LFMK,Carcassonne-Salvaza,France,3,3,6,,,
2020,01,JAN,02-01-20,LFML,Marseille-Provence,France,121,114,235,121,114,235
2020,01,JAN,02-01-20,LFMN,Nice-Côte d’Azur,France,149,157,306,149,156,305
2020,01,JAN,02-01-20,LFMP,Perpignan-Rivesaltes,France,7,8,15,,,
2020,01,JAN,02-01-20,LFMT,Montpellier-Méditerranée,France,32,31,63,,,
2020,01,JAN,02-01-20,LFMU,Béziers-Vias,France,1,1,2,,,
2020,01,JAN,02-01-20,LFMV,Avignon-Caumont,France,6,3,9,,,
2020,01,JAN,02-01-20,LFOB,Beauvais-Tillé,France,36,36,72,,,
2020,01,JAN,02-01-20,LFOK,Châlons-Vatry,France,1,1,2,,,
2020,01,JAN,02-01-20,LFOT,Tours-Val de Loire,France,2,3,5,,,
2020,01,JAN,02-01-20,LFPB,Paris-Le Bourget,France,58,55,113,,,
2020,01,JAN,02-01-20,LFPG,Paris-Charles-de-Gaulle,France,641,643,1284,641,642,1283
2020,01,JAN,02-01-20,LFPN,Toussus-le-Noble,France,8,10,18,,,
2020,01,JAN,02-01-20,LFPO,Paris-Orly,France,285,282,567,285,282,567
2020,01,JAN,02-01-20,LFQQ,Lille-Lesquin,France,24,23,47,,,
2020,01,JAN,02-01-20,LFRB,Brest-Bretagne,France,15,16,31,,,
2020,01,JAN,02-01-20,LFRD,Dinard-Pleurtuit-Saint-Malo,France,1,0,1,,,
2020,01,JAN,02-01-20,LFRH,Lorient-Lann Bihoué,France,3,3,6,,,
2020,01,JAN,02-01-20,LFRK,Caen-Carpiquet,France,8,7,15,,,
2020,01,JAN,02-01-20,LFRM,Le Mans,France,1,1,2,,,
2020,01,JAN,02-01-20,LFRN,Rennes-Saint-Jacques,France,14,16,30,,,
2020,01,JAN,02-01-20,LFRQ,Quimper-Pluguffan,France,2,1,3,,,
2020,01,JAN,02-01-20,LFRS,Nantes-Atlantique,France,83,82,165,,,
2020,01,JAN,02-01-20,LFRZ,Saint-Nazaire-Montoir,France,2,1,3,,,
2020,01,JAN,02-01-20,LFSB,Bâle-Mulhouse,France,100,104,204,95,98,193
2020,01,JAN,02-01-20,LFSL,Brive-Souillac,France,4,5,9,,,
2020,01,JAN,02-01-20,LFST,Strasbourg-Entzheim,France,22,22,44,,,
2020,01,JAN,02-01-20,LFTH,Hyères-Le Palyvestre,France,8,6,14,,,
2020,01,JAN,02-01-20,LFTW,Nîmes-Garons,France,1,1,2,,,
2020,01,JAN,02-01-20,UGTB,Tbilisi,Georgia,39,40,79,,,
2020,01,JAN,02-01-20,EDDB,Berlin - Brandenburg,Germany,110,105,215,110,105,215
2020,01,JAN,02-01-20,EDDC,Dresden,Germany,26,27,53,25,24,49
2020,01,JAN,02-01-20,EDDE,Erfurt,Germany,8,7,15,7,6,13
2020,01,JAN,02-01-20,EDDF,Frankfurt,Germany,576,554,1130,576,554,1130
2020,01,JAN,02-01-20,EDDG,Muenster-Osnabrueck,Germany,15,21,36,12,18,30
2020,01,JAN,02-01-20,EDDH,Hamburg,Germany,163,163,326,162,163,325
2020,01,JAN,02-01-20,EDDK,Cologne-Bonn,Germany,157,144,301,157,144,301
2020,01,JAN,02-01-20,EDDL,Dusseldorf,Germany,240,239,479,239,238,477
2020,01,JAN,02-01-20,EDDM,Munich,Germany,478,455,933,478,453,931
2020,01,JAN,02-01-20,EDDN,Nuremberg,Germany,47,51,98,48,51,99
2020,01,JAN,02-01-20,EDDP,Leipzig-Halle,Germany,92,82,174,91,81,172
2020,01,JAN,02-01-20,EDDR,Saarbruecken,Germany,6,6,12,6,7,13
2020,01,JAN,02-01-20,EDDS,Stuttgart,Germany,126,122,248,130,124,254
2020,01,JAN,02-01-20,EDDT,Berlin - Tegel,Germany,226,223,449,226,222,448
2020,01,JAN,02-01-20,EDDV,Hanover,Germany,65,64,129,64,63,127
2020,01,JAN,02-01-20,EDDW,Bremen,Germany,23,25,48,23,25,48
2020,01,JAN,02-01-20,LGAV,Athens,Greece,262,261,523,262,259,521
2020,01,JAN,02-01-20,LGIR,Heraklion,Greece,17,17,34,,,
2020,01,JAN,02-01-20,LGKF,Kefallinia,Greece,2,1,3,,,
2020,01,JAN,02-01-20,LGKO,Kos,Greece,4,4,8,,,
2020,01,JAN,02-01-20,LGKR,Corfu,Greece,5,5,10,,,
2020,01,JAN,02-01-20,LGMK,Mikonos,Greece,2,2,4,,,
2020,01,JAN,02-01-20,LGPZ,Aktion,Greece,4,4,8,,,
2020,01,JAN,02-01-20,LGRP,Rodos,Greece,8,8,16,,,
2020,01,JAN,02-01-20,LGSA,Khania - Souda,Greece,11,14,25,,,
2020,01,JAN,02-01-20,LGSR,Santorini,Greece,8,8,16,,,
2020,01,JAN,02-01-20,LGTS,Thessaloniki,Greece,62,61,123,,,
2020,01,JAN,02-01-20,LGZA,Zakinthos,Greece,1,2,3,,,
2020,01,JAN,02-01-20,LHBP,Budapest - Ferihegy,Hungary,165,167,332,165,167,332
2020,01,JAN,02-01-20,EICK,Cork,Ireland,32,34,66,31,34,65
2020,01,JAN,02-01-20,EIDL,Donegal,Ireland,3,3,6,,,
2020,01,JAN,02-01-20,EIDW,Dublin,Ireland,315,316,631,315,316,631
2020,01,JAN,02-01-20,EIKN,Connaught,Ireland,9,9,18,,,
2020,01,JAN,02-01-20,EIKY,Kerry - Farranfore,Ireland,5,5,10,,,
2020,01,JAN,02-01-20,EINN,Shannon,Ireland,26,27,53,,,
2020,01,JAN,02-01-20,LLBG,Ben Gurion International,Israel,258,250,508,,,
2020,01,JAN,02-01-20,LIBR,Brindisi,Italy,19,22,41,,,
2020,01,JAN,02-01-20,LICC,Catania,Italy,91,92,183,91,91,182
2020,01,JAN,02-01-20,LIMC,Milan - Malpensa,Italy,278,279,557,278,277,555
2020,01,JAN,02-01-20,LIME,Bergamo,Italy,139,138,277,138,138,276
2020,01,JAN,02-01-20,LIMF,Torino Caselle,Italy,55,53,108,55,53,108
2020,01,JAN,02-01-20,LIML,Milan - Linate,Italy,145,141,286,145,141,286
2020,01,JAN,02-01-20,LIPE,Bologna,Italy,107,106,213,104,103,207
2020,01,JAN,02-01-20,LIPH,Treviso,Italy,22,25,47,,,
2020,01,JAN,02-01-20,LIPZ,Venice,Italy,119,120,239,119,120,239
2020,01,JAN,02-01-20,LIRA,Rome - Ciampino,Italy,59,59,118,59,58,117
2020,01,JAN,02-01-20,LIRF,Rome - Fiumicino,Italy,391,389,780,391,391,782
2020,01,JAN,02-01-20,LIRN,Naples,Italy,104,104,208,102,100,202
2020,01,JAN,02-01-20,LIRP,Pisa San Giusto,Italy,50,50,100,,,
2020,01,JAN,02-01-20,EVLA,Liepaja,Latvia,1,0,1,,,
2020,01,JAN,02-01-20,EVRA,Riga,Latvia,123,124,247,123,121,244
2020,01,JAN,02-01-20,EYKA,Kaunas,Lithuania,12,12,24,,,
2020,01,JAN,02-01-20,EYPA,Palanga,Lithuania,7,6,13,,,
2020,01,JAN,02-01-20,EYSA,Siauliai,Lithuania,8,8,16,,,
2020,01,JAN,02-01-20,EYVI,Vilnius,Lithuania,67,68,135,67,68,135
2020,01,JAN,02-01-20,ELLX,Luxembourg,Luxembourg,89,85,174,88,84,172
2020,01,JAN,02-01-20,LMML,Malta,Malta,76,74,150,77,74,151
2020,01,JAN,02-01-20,LUKK,Chișinău,Moldova,30,31,61,,,
2020,01,JAN,02-01-20,LYPG,Podgorica,Montenegro,14,14,28,,,
2020,01,JAN,02-01-20,GMAD,Al Massira,Morocco,26,25,51,,,
2020,01,JAN,02-01-20,GMFF,Saïss,Morocco,19,20,39,,,
2020,01,JAN,02-01-20,GMME,Rabat-Salé,Morocco,21,18,39,,,
2020,01,JAN,02-01-20,GMMN,Mohammed V International,Morocco,145,139,284,,,
2020,01,JAN,02-01-20,GMMX,Menara,Morocco,86,86,172,,,
2020,01,JAN,02-01-20,GMTT,Ibn Batouta,Morocco,19,18,37,,,
2020,01,JAN,02-01-20,EHAM,Amsterdam - Schiphol,Netherlands,661,656,1317,661,656,1317
2020,01,JAN,02-01-20,EHBK,Maastricht-Aachen,Netherlands,4,4,8,,,
2020,01,JAN,02-01-20,EHGG,Groningen,Netherlands,4,4,8,,,
2020,01,JAN,02-01-20,EHRD,Rotterdam,Netherlands,20,21,41,,,
2020,01,JAN,02-01-20,ENAL,Alesund,Norway,24,24,48,,,
2020,01,JAN,02-01-20,ENAN,Andenes,Norway,4,4,8,,,
2020,01,JAN,02-01-20,ENAT,Alta,Norway,16,14,30,,,
2020,01,JAN,02-01-20,ENBL,Forde Bringeland,Norway,6,6,12,,,
2020,01,JAN,02-01-20,ENBN,Bronnoysund Bronnoy,Norway,8,8,16,,,
2020,01,JAN,02-01-20,ENBO,Bodø,Norway,59,59,118,,,
2020,01,JAN,02-01-20,ENBR,Bergen,Norway,127,131,258,,,
2020,01,JAN,02-01-20,ENBS,Batsfjord,Norway,5,4,9,,,
2020,01,JAN,02-01-20,ENBV,Berlevåg,Norway,3,4,7,,,
2020,01,JAN,02-01-20,ENCN,Kristiansand Kjevik,Norway,24,26,50,,,
2020,01,JAN,02-01-20,ENDU,Bardufoss,Norway,3,3,6,,,
2020,01,JAN,02-01-20,ENEV,Harstad - Narvik Evenes,Norway,15,17,32,,,
2020,01,JAN,02-01-20,ENFL,Florø,Norway,12,12,24,,,
2020,01,JAN,02-01-20,ENGM,Oslo - Gardermoen,Norway,338,333,671,338,333,671
2020,01,JAN,02-01-20,ENHD,Haugesund,Norway,8,10,18,,,
2020,01,JAN,02-01-20,ENHF,Hammerfest,Norway,14,16,30,,,
2020,01,JAN,02-01-20,ENHV,Honningsvåg Valan,Norway,3,2,5,,,
2020,01,JAN,02-01-20,ENKB,Kristiansund Kvernberget,Norway,10,9,19,,,
2020,01,JAN,02-01-20,ENKR,Kirkenes Høybuktmoen,Norway,13,16,29,,,
2020,01,JAN,02-01-20,ENLK,Leknes,Norway,9,9,18,,,
2020,01,JAN,02-01-20,ENMH,Mehamn,Norway,4,4,8,,,
2020,01,JAN,02-01-20,ENML,Molde Årø,Norway,9,9,18,,,
2020,01,JAN,02-01-20,ENNA,Lakselv Banak,Norway,2,2,4,,,
2020,01,JAN,02-01-20,ENNM,Namsos Høknesøra,Norway,4,4,8,,,
2020,01,JAN,02-01-20,ENOV,Orsta¿Volda Hovden,Norway,4,4,8,,,
2020,01,JAN,02-01-20,ENRA,Mo i Rana Røssvoll,Norway,8,8,16,,,
2020,01,JAN,02-01-20,ENRM,Rorvik Ryum,Norway,4,4,8,,,
2020,01,JAN,02-01-20,ENRO,Roros,Norway,3,3,6,,,
2020,01,JAN,02-01-20,ENRS,Rost,Norway,2,2,4,,,
2020,01,JAN,02-01-20,ENSB,Svalbard Longyear,Norway,2,2,4,,,
2020,01,JAN,02-01-20,ENSD,Sandane  Anda,Norway,1,0,1,,,
2020,01,JAN,02-01-20,ENSG,Sogndal Haukåsen,Norway,7,8,15,,,
2020,01,JAN,02-01-20,ENSH,Svolvær Helle,Norway,5,5,10,,,
2020,01,JAN,02-01-20,ENSK,Stokmarknes Skagen,Norway,7,7,14,,,
2020,01,JAN,02-01-20,ENSR,Sorkjosen,Norway,2,2,4,,,
2020,01,JAN,02-01-20,ENSS,Vardø Svartnes,Norway,4,4,8,,,
2020,01,JAN,02-01-20,ENST,Sandnessjøen Stokka,Norway,8,9,17,,,
2020,01,JAN,02-01-20,ENTC,Tromsø,Norway,63,62,125,,,
2020,01,JAN,02-01-20,ENVA,Trondheim,Norway,84,80,164,,,
2020,01,JAN,02-01-20,ENVD,Vadsø,Norway,13,11,24,,,
2020,01,JAN,02-01-20,ENVR,Værøy,Norway,1,1,2,,,
2020,01,JAN,02-01-20,ENZV,Stavanger,Norway,103,103,206,,,
2020,01,JAN,02-01-20,EPBY,Bydgoszcz,Poland,9,8,17,,,
2020,01,JAN,02-01-20,EPGD,Gdansk,Poland,69,67,136,,,
2020,01,JAN,02-01-20,EPKK,Krakow - Balice,Poland,92,91,183,,,
2020,01,JAN,02-01-20,EPKT,Katowice - Pyrzowice,Poland,53,47,100,,,
2020,01,JAN,02-01-20,EPLB,Lublin,Poland,4,6,10,,,
2020,01,JAN,02-01-20,EPLL,Lodz - Lublinek,Poland,4,4,8,,,
2020,01,JAN,02-01-20,EPMO,Warszawa - Modlin,Poland,26,27,53,,,
2020,01,JAN,02-01-20,EPPO,Poznan - Lawica,Poland,29,30,59,,,
2020,01,JAN,02-01-20,EPRZ,Rzeszow - Jasionka,Poland,14,14,28,,,
2020,01,JAN,02-01-20,EPSC,Szczecin - Goleniów,Poland,11,11,22,,,
2020,01,JAN,02-01-20,EPSY,Olsztyn-Mazury,Poland,2,2,4,,,
2020,01,JAN,02-01-20,EPWA,Warszawa - Chopina,Poland,271,270,541,271,270,541
2020,01,JAN,02-01-20,EPWR,Wroclaw - Strachowice,Poland,41,43,84,,,
2020,01,JAN,02-01-20,EPZG,Zielona Gora - Babimost,Poland,2,2,4,,,
2020,01,JAN,02-01-20,LPAZ,Santa Maria,Portugal,3,2,5,,,
2020,01,JAN,02-01-20,LPCS,Cascais,Portugal,4,7,11,,,
2020,01,JAN,02-01-20,LPFL,Flores,Portugal,1,1,2,,,
2020,01,JAN,02-01-20,LPFR,Faro,Portugal,52,46,98,52,46,98
2020,01,JAN,02-01-20,LPHR,Horta,Portugal,3,3,6,,,
2020,01,JAN,02-01-20,LPMA,Madeira,Portugal,34,36,70,,,
2020,01,JAN,02-01-20,LPPD,Ponta Delgada,Portugal,19,19,38,,,
2020,01,JAN,02-01-20,LPPR,Porto,Portugal,139,136,275,138,136,274
2020,01,JAN,02-01-20,LPPS,Porto Santo,Portugal,2,2,4,,,
2020,01,JAN,02-01-20,LPPT,Lisbon,Portugal,308,298,606,309,298,607
2020,01,JAN,02-01-20,LWSK,Skopje,Republic of North Macedonia,27,29,56,,,
2020,01,JAN,02-01-20,LRBS,Bucharest - Băneasa,Romania,4,2,6,,,
2020,01,JAN,02-01-20,LROP,Bucharest - Otopeni,Romania,149,136,285,149,137,286
2020,01,JAN,02-01-20,LYBE,Belgrade - Nikola Tesla,Serbia,94,90,184,,,
2020,01,JAN,02-01-20,LZIB,Bratislava,Slovakia,20,21,41,20,21,41
2020,01,JAN,02-01-20,LJLJ,Ljubljana,Slovenia,21,24,45,21,24,45
2020,01,JAN,02-01-20,LJMB,Maribor,Slovenia,1,1,2,,,
2020,01,JAN,02-01-20,LJPZ,Portorož,Slovenia,1,1,2,,,
2020,01,JAN,02-01-20,GCFV,Fuerteventura,Spain,59,60,119,59,60,119
2020,01,JAN,02-01-20,GCGM,La Gomera,Spain,2,2,4,,,
2020,01,JAN,02-01-20,GCHI,Hierro,Spain,8,8,16,,,
2020,01,JAN,02-01-20,GCLA,La Palma,Spain,32,32,64,,,
2020,01,JAN,02-01-20,GCLP,Gran Canaria,Spain,168,170,338,166,167,333
2020,01,JAN,02-01-20,GCRR,Lanzarote,Spain,86,88,174,86,87,173
2020,01,JAN,02-01-20,GCTS,Tenerife Sur - Reina Sofia,Spain,108,104,212,108,104,212
2020,01,JAN,02-01-20,GCXO,Tenerife North,Spain,103,102,205,103,98,201
2020,01,JAN,02-01-20,GEML,Melilla,Spain,11,11,22,,,
2020,01,JAN,02-01-20,LEAB,Albacete,Spain,1,1,2,,,
2020,01,JAN,02-01-20,LEAL,Alicante,Spain,111,111,222,110,110,220
2020,01,JAN,02-01-20,LEAM,Almeria,Spain,6,6,12,,,
2020,01,JAN,02-01-20,LEAS,Asturias,Spain,22,23,45,,,
2020,01,JAN,02-01-20,LEBB,Bilbao,Spain,53,54,107,53,54,107
2020,01,JAN,02-01-20,LEBG,Burgos,Spain,1,1,2,,,
2020,01,JAN,02-01-20,LEBL,Barcelona,Spain,450,456,906,449,453,902
2020,01,JAN,02-01-20,LEBZ,Badajoz,Spain,3,3,6,,,
2020,01,JAN,02-01-20,LECO,La Coruna,Spain,14,14,28,,,
2020,01,JAN,02-01-20,LECU,Madrid - Cuatro Viento,Spain,9,3,12,,,
2020,01,JAN,02-01-20,LEDA,Lleida - Alguaire,Spain,1,1,2,,,
2020,01,JAN,02-01-20,LEGE,Gerona,Spain,12,11,23,,,
2020,01,JAN,02-01-20,LEGR,Granada,Spain,20,20,40,,,
2020,01,JAN,02-01-20,LEGT,Madrid - Getafe,Spain,1,1,2,,,
2020,01,JAN,02-01-20,LEIB,Ibiza,Spain,42,39,81,42,38,80
2020,01,JAN,02-01-20,LEJR,Jerez De La Frontera,Spain,5,5,10,,,
2020,01,JAN,02-01-20,LELL,Sabadell,Spain,1,1,2,,,
2020,01,JAN,02-01-20,LEMD,Madrid - Barajas,Spain,578,573,1151,573,567,1140
2020,01,JAN,02-01-20,LEMG,Málaga,Spain,162,158,320,160,153,313
2020,01,JAN,02-01-20,LEMH,Mahon,Spain,18,18,36,,,
2020,01,JAN,02-01-20,LEMI,Región de Murcia International Airport,Spain,7,7,14,,,
2020,01,JAN,02-01-20,LEMO,Seville - Moron,Spain,4,4,8,,,
2020,01,JAN,02-01-20,LEPA,Palma de Mallorca,Spain,169,171,340,169,170,339
2020,01,JAN,02-01-20,LEPP,Noain Pamplona,Spain,5,4,9,,,
2020,01,JAN,02-01-20,LERS,Reus,Spain,1,0,1,,,
2020,01,JAN,02-01-20,LERT,Rota,Spain,9,8,17,,,
2020,01,JAN,02-01-20,LESA,Salamanca Matalan,Spain,2,2,4,,,
2020,01,JAN,02-01-20,LESB,Son Bonet,Spain,1,0,1,,,
2020,01,JAN,02-01-20,LESJ,Palma - Son San Juan,Spain,1,1,2,,,
2020,01,JAN,02-01-20,LESO,San Sebastian,Spain,5,5,10,,,
2020,01,JAN,02-01-20,LEST,Santiago,Spain,30,29,59,,,
2020,01,JAN,02-01-20,LETO,Madrid - Torrejon,Spain,0,1,1,,,
2020,01,JAN,02-01-20,LEVC,Valencia,Spain,95,93,188,95,90,185
2020,01,JAN,02-01-20,LEVD,Valladolid,Spain,3,4,7,,,
2020,01,JAN,02-01-20,LEVT,Vitoria,Spain,15,12,27,,,
2020,01,JAN,02-01-20,LEVX,Vigo,Spain,10,11,21,,,
2020,01,JAN,02-01-20,LEXJ,Santander,Spain,13,13,26,,,
2020,01,JAN,02-01-20,LEZG,Zaragoza,Spain,8,10,18,,,
2020,01,JAN,02-01-20,LEZL,Sevilla,Spain,87,83,170,87,82,169
2020,01,JAN,02-01-20,ESGG,Göteborg,Sweden,79,75,154,79,75,154
2020,01,JAN,02-01-20,ESSA,Stockholm - Arlanda,Sweden,258,261,519,259,261,520
2020,01,JAN,02-01-20,ESSB,Stockholm - Bromma,Sweden,49,48,97,,,
2020,01,JAN,02-01-20,LSGG,Geneva,Switzerland,250,255,505,250,254,504
2020,01,JAN,02-01-20,LSGS,Sion,Switzerland,22,22,44,,,
2020,01,JAN,02-01-20,LSZH,Zürich,Switzerland,331,335,666,331,335,666
2020,01,JAN,02-01-20,LTAC,Ankara - Esenboğa,Turkey,117,115,232,,,
2020,01,JAN,02-01-20,LTAI,Antalya,Turkey,123,122,245,,,
2020,01,JAN,02-01-20,LTBA,Istanbul Atatürk,Turkey,28,32,60,,,
2020,01,JAN,02-01-20,LTBJ,Izmir - Adnan Menderes,Turkey,88,93,181,,,
2020,01,JAN,02-01-20,LTFJ,Istanbul Sabiha Gökçen,Turkey,322,313,635,,,
2020,01,JAN,02-01-20,LTFM,iGA Istanbul Airport,Turkey,572,565,1137,,,
2020,01,JAN,02-01-20,UKBB,Kiev - Boryspil,Ukraine,128,127,255,,,
2020,01,JAN,02-01-20,EGAA,Belfast - Aldergrove,United Kingdom,64,63,127,,,
2020,01,JAN,02-01-20,EGAC,Belfast - City Airport,United Kingdom,45,44,89,,,
2020,01,JAN,02-01-20,EGAE,Londonderry - Eglinton,United Kingdom,5,5,10,,,
2020,01,JAN,02-01-20,EGBB,Birmingham,United Kingdom,131,128,259,131,127,258
2020,01,JAN,02-01-20,EGCC,Manchester,United Kingdom,238,232,470,238,232,470
2020,01,JAN,02-01-20,EGGD,Bristol,United Kingdom,79,77,156,80,79,159
2020,01,JAN,02-01-20,EGGW,London - Luton,United Kingdom,180,183,363,180,183,363
2020,01,JAN,02-01-20,EGHI,Southampton,United Kingdom,45,43,88,,,
2020,01,JAN,02-01-20,EGKB,Biggin Hill,United Kingdom,13,13,26,,,
2020,01,JAN,02-01-20,EGKK,London - Gatwick,United Kingdom,373,373,746,373,373,746
2020,01,JAN,02-01-20,EGLC,London - City,United Kingdom,103,101,204,103,101,204
2020,01,JAN,02-01-20,EGLF,Farnborough,United Kingdom,22,22,44,,,
2020,01,JAN,02-01-20,EGLL,London - Heathrow,United Kingdom,643,641,1284,641,639,1280
2020,01,JAN,02-01-20,EGNT,Newcastle,United Kingdom,40,42,82,40,42,82
2020,01,JAN,02-01-20,EGNX,East Midlands,United Kingdom,73,74,147,,,
2020,01,JAN,02-01-20,EGPD,Aberdeen,United Kingdom,51,51,102,49,48,97
2020,01,JAN,02-01-20,EGPF,Glasgow,United Kingdom,102,98,200,105,99,204
2020,01,JAN,02-01-20,EGPH,Edinburgh,United Kingdom,167,166,333,167,166,333
2020,01,JAN,02-01-20,EGSS,London - Stansted,United Kingdom,280,265,545,280,265,545
2020,01,JAN,03-01-20,LATI,Tirana,Albania,40,40,80,,,
2020,01,JAN,03-01-20,UDYZ,Yerevan,Armenia,35,35,70,,,
2020,01,JAN,03-01-20,LOWG,Graz,Austria,24,23,47,,,
2020,01,JAN,03-01-20,LOWI,Innsbruck,Austria,39,40,79,,,
2020,01,JAN,03-01-20,LOWK,Klagenfurt,Austria,7,5,12,,,
2020,01,JAN,03-01-20,LOWL,Linz,Austria,10,9,19,,,
2020,01,JAN,03-01-20,LOWS,Salzburg,Austria,44,47,91,,,
2020,01,JAN,03-01-20,LOWW,Vienna,Austria,365,367,732,365,366,731
2020,01,JAN,03-01-20,EBAW,Antwerp,Belgium,16,15,31,,,
2020,01,JAN,03-01-20,EBBR,Brussels,Belgium,269,259,528,270,260,530
2020,01,JAN,03-01-20,EBCI,Charleroi,Belgium,71,71,142,70,70,140
2020,01,JAN,03-01-20,EBLG,Liège,Belgium,53,49,102,,,
2020,01,JAN,03-01-20,EBOS,Ostend-Bruges,Belgium,7,9,16,,,
2020,01,JAN,03-01-20,LQSA,Sarajevo,Bosnia and Herzegovina,16,18,34,,,
2020,01,JAN,03-01-20,LBSF,Sofia,Bulgaria,85,89,174,85,89,174
2020,01,JAN,03-01-20,LDZA,Zagreb,Croatia,56,55,111,55,54,109
2020,01,JAN,03-01-20,LDZL,Lučko,Croatia,1,1,2,,,
2020,01,JAN,03-01-20,LCLK,Larnaca,Cyprus,54,55,109,,,
2020,01,JAN,03-01-20,LCPH,Paphos,Cyprus,14,13,27,,,
2020,01,JAN,03-01-20,LKKV,Karlovy Vary,Czech Republic,4,2,6,,,
2020,01,JAN,03-01-20,LKMT,Ostrava,Czech Republic,2,3,5,,,
2020,01,JAN,03-01-20,LKPR,Prague,Czech Republic,198,200,398,197,199,396
2020,01,JAN,03-01-20,LKTB,Brno-Tuřany,Czech Republic,5,4,9,,,
2020,01,JAN,03-01-20,EKCH,Copenhagen - Kastrup,Denmark,312,308,620,312,308,620
2020,01,JAN,03-01-20,EETN,Tallinn,Estonia,52,49,101,52,49,101
2020,01,JAN,03-01-20,EETU,Tartu,Estonia,1,1,2,,,
2020,01,JAN,03-01-20,EFHK,Helsinki - Vantaa,Finland,253,259,512,260,265,525
2020,01,JAN,03-01-20,LFAQ,Albert-Bray,France,3,3,6,,,
2020,01,JAN,03-01-20,LFBA,Agen-La Garenne,France,5,5,10,,,
2020,01,JAN,03-01-20,LFBD,Bordeaux-Mérignac,France,95,93,188,,,
2020,01,JAN,03-01-20,LFBE,Bergerac-Roumanière,France,1,0,1,,,
2020,01,JAN,03-01-20,LFBH,La Rochelle-Ile de Ré,France,1,1,2,,,
2020,01,JAN,03-01-20,LFBL,Limoges-Bellegarde,France,5,5,10,,,
2020,01,JAN,03-01-20,LFBO,Toulouse-Blagnac,France,123,125,248,117,119,236
2020,01,JAN,03-01-20,LFBP,Pau-Pyrénées,France,10,12,22,,,
2020,01,JAN,03-01-20,LFBT,Tarbes-Lourdes Pyrénées,France,9,8,17,,,
2020,01,JAN,03-01-20,LFBZ,Biarritz-Bayonne-Anglet,France,15,15,30,,,
2020,01,JAN,03-01-20,LFCR,Rodez-Marcillac,France,2,1,3,,,
2020,01,JAN,03-01-20,LFGJ,Dôle-Tavaux,France,3,3,6,,,
2020,01,JAN,03-01-20,LFJL,Metz-Nancy-Lorraine,France,8,5,13,,,
2020,01,JAN,03-01-20,LFJR,Angers-Marcé,France,1,1,2,,,
2020,01,JAN,03-01-20,LFKB,Bastia-Poretta,France,15,14,29,,,
2020,01,JAN,03-01-20,LFKC,Calvi-Sainte-Catherine,France,5,4,9,,,
2020,01,JAN,03-01-20,LFKF,Figari-Sud Corse,France,5,7,12,,,
2020,01,JAN,03-01-20,LFKJ,Ajaccio-Napoléon-Bonaparte,France,23,21,44,,,
2020,01,JAN,03-01-20,LFLB,Chambéry-Aix-les-Bains,France,29,28,57,,,
2020,01,JAN,03-01-20,LFLC,Clermont-Ferrand-Auvergne,France,10,9,19,,,
2020,01,JAN,03-01-20,LFLI,Annemasse,France,0,2,2,,,
2020,01,JAN,03-01-20,LFLL,Lyon-Saint-Exupéry,France,141,141,282,141,141,282
2020,01,JAN,03-01-20,LFLP,Annecy-Meythet,France,4,5,9,,,
2020,01,JAN,03-01-20,LFLS,Grenoble-Isère,France,6,8,14,,,
2020,01,JAN,03-01-20,LFLX,Châteauroux-Déols,France,4,3,7,,,
2020,01,JAN,03-01-20,LFLY,Lyon-Bron,France,6,11,17,,,
2020,01,JAN,03-01-20,LFMD,Cannes-Mandelieu,France,6,8,14,,,
2020,01,JAN,03-01-20,LFMH,Saint-Etienne-Bouthéon,France,2,3,5,,,
2020,01,JAN,03-01-20,LFMK,Carcassonne-Salvaza,France,8,8,16,,,
